plot_id,longitude,latitude,basal_area,density,mean_dbh,max_dbh,cv_dbh,plot_area,elevation,mean_dbh_large,total_richness,total_simpson,AM,EM,cmi_mean,bio11_tmin,soil_ph_0_200,soil_n_0_200
80,120.871702548552,22.9774718833572,22.4814483057875,564.859117490696,17.7411764705882,73.7,79.2778924018481,0.060192,1837,42.9333333333333,8,2.83633257708117,0.873013784715467,0.126986215284533,164.9,9.15000000000003,5.35,2.53875
81,120.90094716412,22.9775034941972,29.6301264240847,1057.08245243129,16.7,38.2,53.3029705143492,0.060544,1753,32.9166666666667,9,1.25570471750068,0.100139339696013,0.89392748615116,146.1,9.55000000000001,5.485,2.05675
82,120.93022100268,22.9772153127345,51.2488089486053,1435.83852970135,18.2942857142857,50.2,60.2539569432244,0.048752,2127,42.2,6,1.84184331784921,0.619419328073153,0.380580671926847,143.7,6.95000000000005,5.17,3.09375
83,120.959250173014,22.9775034353344,45.0609270417443,901.253918495297,18.8260869565217,87,90.2132866465267,0.05104,2407,59.42,10,3.71044495513708,0.550953613589542,0.449046386410458,159.6,4.85000000000002,5.105,3.53975
84,120.988451095636,22.9774877239966,46.0583189159855,1964.08529741863,15.1321428571429,58,55.3783648730282,0.057024,2354,37.3428571428571,13,3.13429370696177,0.319004170863135,0.680995829136865,172,5.25000000000006,5.09,3.403
85,120.781515550087,22.9525519385401,28.0905936103379,681.198910081744,17.5931818181818,63,84.4106387136502,0.064592,1150,51.65,19,5.24397165742391,0.631587825844643,0.368412174155357,172.4,13.15,5.1775,1.80275
86,120.81058321553,22.9526175256548,29.8023282258594,1058.37789661319,17.7315789473684,36.6,37.7915784743664,0.053856,1805,32.4,5,1.0823466141836,1,0,171.3,8.35000000000002,5.2575,2.89925
87,120.844734270397,22.9525129636258,28.6597446973509,516.528925619835,23.1551724137931,54.8,57.3557767346052,0.056144,1850,43.4,4,2.01325954563943,0.427612111188856,0.572387888811144,171.8,8.25000000000006,5.455,2.6405
88,120.871686974138,22.9504630354309,27.2266107139661,1204.62576292965,14.4033333333333,43,62.7470077940857,0.049808,1758,36.2833333333333,9,3.77097515860907,0.142912737709882,0.857087262290118,168.6,9.65000000000003,5.2775,2.9365
89,120.900879499827,22.950766704517,70.5423975411888,1298.7012987013,23.553125,62.7,50.0592270069803,0.04928,1177,47.9,2,1.02670947311331,1,0,129.8,12.45,5.4425,1.36725
90,120.930139245433,22.9504231525662,23.3745340288219,610.011154489682,19.02,50.6,59.9073033352993,0.057376,1415,38.9,5,2.82196212657558,0.738934081220148,0.261065918779852,124.4,10.55,5.505,2.05725
91,120.959371793598,22.9505416292594,45.4416459876647,649.350649350649,23.9675,90,75.1817391546997,0.0616,2228,58.4833333333333,9,2.41141707191802,0.986096570737034,0.0139034292629658,148,5.45000000000005,5.025,3.67375
92,120.988399168614,22.9501658065804,95.4734952196984,1182.24167137211,20.6597014925373,141,119.597599552318,0.056672,2021,90.1833333333333,16,3.87501152842642,0.819306334087184,0.180693665912816,162.9,7.55000000000001,5.12,3.1695
93,120.810626018033,22.9253274409694,25.1843606221163,374.038187517811,25.3142857142857,71.5,59.5565506344923,0.056144,2001,44.3666666666667,8,3.54513930925838,0.244871250379421,0.75512874962058,168.2,7.35000000000002,5.02,3.296
94,120.842486680206,22.9232291241921,59.1737047888896,1277.4557657108,18.9388059701493,92.5,80.8757140791218,0.052448,2086,59.78,10,3.36357004941632,0.821053967197782,0.178946032802218,174,7.65000000000003,5.205,3.66625
95,120.871606204424,22.9233120860001,26.4055968575694,472.079848934448,22.0714285714286,67.5,69.2134101939704,0.059312,1483,45.6166666666667,9,5.42736858409277,0.993642845266854,0.00635715473314618,170.8,10.95,5.465,2.00675
96,120.900768980151,22.9232590220324,69.9601206550714,1098.59928591046,23.6359375,64.3,67.7145685799835,0.058256,1481,55.5333333333333,13,3.22660854790711,0.456730762614245,0.527896325309412,149.4,10.95,5.39,2.4635
97,120.929947479266,22.9233198929533,38.2580887021734,2188.77428639961,13.1054794520548,53.9,54.5715835477252,0.066704,1211,36.6142857142857,12,5.90627860891535,0.330542941025744,0.468527202620392,120.1,13.2500000000001,5.2275,1.54225
98,120.959233775278,22.9234029693394,56.774322800961,588.968957871397,29.2941176470588,70.3,66.5790718591602,0.057728,2204,60.2333333333333,10,1.99975029832381,0.884353500576504,0.105931853807442,131.2,6.75000000000006,5.24,3.357
99,120.99128432801,22.9255576574757,50.319604088689204,887.784090909092,22.274,79.5,68.1085472711515,0.05632,2125,50.7833333333333,11,6.1294258518561,0.527485608240089,0.472514391759911,159.7,6.75000000000006,5.24,3.78775
100,120.783921627334,22.9232607004785,6.23620381591915,361.763704460334,12.7,32.4,61.9162552747284,0.046992,745,21.8,5,3.67847542070711,1,0,163.6,13.85,5.15,2.18425
101,120.871684351977,22.896365279648,55.056619827043,1374.13537549407,13.0629213483146,160,141.85148100384,0.064768,2410,57.2833333333333,7,2.63061909285321,0.298978730805162,0.701021269194838,168.8,5.35000000000002,5.13,3.3025
102,120.900756737741,22.8961531056278,54.2686363038688,2741.36241117373,13.5184357541899,51.6,61.7551676280493,0.065296,2086,43.2714285714286,15,5.19536842997295,0.195123696873512,0.61672878022697,160.2,8.05000000000001,5.155,3.42275
103,120.930107850571,22.8961227193425,33.7677298223013,1071.01365088586,17.7423728813559,42.1,52.914122129416,0.055088,823,37.25,10,7.15329305623779,0.567941995976386,0.217570622431095,130.4,14.65,5.285,1.48725
104,120.959420412235,22.8962681215441,54.6374304576048,581.472620946305,25.2371428571429,116,95.0919108806316,0.060192,1358,67.65,10,2.38598459269172,0.831399524958591,0.168600475041409,108.6,13.15,5.135,1.85725
105,120.988606763091,22.8964137979181,53.9018895241106,863.902179691653,22.6192307692308,75.4,75.0706535867182,0.060192,1329,59.2666666666667,16,4.03765010206785,0.973875547299987,0.0261244527000132,120.5,11.15,5.4875,1.92175
106,120.842149553424,22.8689236049533,48.3964962029395,1481.33116883117,17.1780821917808,65,64.4497122666549,0.04928,1988,49.3,12,4.04539750167857,0.121056502496742,0.60508896659398,155.4,7.65000000000003,5.055,3.72725
107,120.871601730206,22.8690218794641,61.4816345668904,446.216087577344,32.6733333333333,96,81.5786999049098,0.067232,2034,70.8142857142857,11,3.57441962141888,0.460832202257957,0.539167797742043,157.2,7.35000000000002,5.155,3.2775
108,120.900686478795,22.8689049808752,72.5087034865884,1408.10276679842,17.6877192982456,111,105.136242955375,0.08096,1641,77.6875,18,5.91175946676354,0.187466966026914,0.756595424116397,159.7,8.95000000000005,5.1625,2.3125
109,120.930345361416,22.8690697838767,83.9754293364644,964.837049742708,26.0650793650794,110,80.0822082108527,0.065296,1388,71.6285714285714,18,7.97462463043287,0.688712484999041,0.311287515000959,147.8,10.65,5.1775,1.881
110,120.959369982022,22.8692025933145,25.1421189241805,790.513833992094,15.4395833333333,58.5,84.4763047852935,0.06072,507,46.4666666666667,8,1.58920427182462,0.0916335958425379,0.908366404157462,100.3,16.55,5.365,1.33
111,120.990775268863,22.8713266094786,39.0788756378661,1191.62752141475,17.8579710144928,47,56.0244404207932,0.057904,1182,39.5833333333333,21,12.6839123767592,0.637871453538571,0.324496804407676,100.3,14.15,5.2275,1.97675
112,120.815660849169,22.8398185066707,54.1749951902953,606.060606060606,23.190625,111.2,107.34353402491,0.0528,1662,73.68,14,3.78544723891439,0.401255366980944,0.598744633019056,162.5,10.05,5.435,2.7185
113,120.840224225783,22.8397481117651,68.2713745748014,813.882063882063,24.4811320754717,87,89.2808973135394,0.06512,1601,70.7857142857143,14,6.74133850706568,0.420731859743838,0.299094937131994,146.9,11.15,5.3925,2.715
114,120.871793685156,22.841851130531,86.0333076495101,3244.19271580154,15.046408839779,72.5,70.2968958219949,0.055792,2138,56.7,17,2.98093842287708,0.137547077178784,0.65695293208447,156.6,7.35000000000002,5.14,2.95675
115,120.901008984578,22.8420955708825,71.5987305145712,1099.70674486804,22.325,87.9,82.1269788894419,0.05456,1610,68.64,8,1.90887377561989,0.397172052915701,0.602827947084299,164.6,12.15,5.1625,2.10225
116,120.932566519873,22.8397217234867,30.9412882708087,534.75935828877,22.990625,54.5,63.7545142203293,0.05984,1711,48.05,13,3.30750447166271,0.996488489771114,0.00351151022888596,155.6,13.85,5.1825,1.597
117,120.961772126323,22.8399330208958,28.1228084553905,524.215367965368,20.7516129032258,76.4,77.8286695646446,0.059136,1200,46.2333333333333,10,4.14919432120421,0.980137948146701,0.00411851503809015,144.7,12.55,5.2425,1.44225
118,120.98849129447,22.8421740921372,19.3990871586196,1005.63153660499,13.2166666666667,35.1,64.2618223140909,0.059664,1425,32.95,13,2.30234329145389,0.222859632185478,0.676572390007978,137.5,12.15,5.1525,1.99375
119,120.781744177746,22.8119700410473,23.0327627767054,1360.43533930858,12.2323529411765,33.5,67.3796856616489,0.024992,1551,31.95,8,1.77070571976273,0.0928411492137909,0.859688036934814,159.1,10.35,5.2475,2.33975
120,120.815585488092,22.8169559026,48.6993371761036,820.262483994878,17.9170731707317,124.7,117.83999401337,0.049984,1329,59.3,14,2.80775539843561,0.697450628554246,0.302549371445754,157.3,11.05,5.2925,1.8185
121,120.840029030581,22.8124371837457,20.7761644213405,688.70523415978,15.5972222222222,53,77.1630540110584,0.052272,16.3,41.58,7,3.65965069279961,0.497906040816883,0.502093959183117,133.5,11.55,5.385,3.0945
122,120.871728602994,22.814760496204,34.2520848058614,1031.21967000971,16.6764705882353,55.5,72.8761255853466,0.049456,2091,43.3,10,2.06778265190582,0.208661170823333,0.791338829176667,136.7,7.55000000000001,5.1525,3.23375
123,120.901234680835,22.8150059068046,83.0194107191012,874.125874125872,21.05,153.2,132.302566499156,0.093808,1975,86.4888888888889,19,2.52138835214764,0.91138590382688,0.0867136330599592,163,6.75000000000006,5.055,3.42875
124,120.930122297823,22.8149921628217,54.522998827878,1023.09266296405,22.4375,70.7,59.5084207035694,0.054736,1204,50.4,15,5.45098447283012,0.519867725373084,0.480132274626916,160.9,12.15,5.235,2.06325
125,120.959320719528,22.8148670191938,56.1714765270882,1217.53246753247,17.7608695652174,72.7,93.5328106651552,0.056672,1713,60.2833333333333,13,2.61691636570895,0.24264835183395,0.733453348076867,155.7,9.45000000000004,5.135,2.1115
126,120.988760635817,22.8147289723484,27.6855721340892,1014.61038961039,15.4146666666667,51.2,68.4404340796958,0.07392,1196,40.1285714285714,16,4.45324999416029,0.478309889372224,0.464110252878496,146,12.55,5.19,2.02725
127,120.781354029536,22.7857187888315,34.7944576979224,752.005347593583,19.3777777777778,67.5,76.4944202184959,0.047872,1633,50.18,11,4.94996520836504,0.198073716458358,0.737319393325955,151.3,10.35,5.1625,2.4775
128,120.811008503632,22.7858289117645,9.24997411695948,507.653858169322,13.5807692307692,36.5,51.7861101290455,0.051216,834,23.6833333333333,12,4.55105289679629,0.556339382363681,0.424420250243611,127.4,13.55,5.2475,1.6805
129,120.840273822826,22.789882323674,42.5176602016522,1088.47091605712,18.326,75,70.0513864353263,0.045936,1371,47.06,13,2.58209856296494,0.786606051369519,0.134665832233546,127.1,12.35,5.235,1.72925
130,120.900748946232,22.7880115297002,47.2185375206637,488.128709778194,26.16,82.5,91.2729788191479,0.051216,2262,67.1,7,2.3656413656973,0.460295454750052,0.538103524807161,151.2,6.75000000000006,5.255,3.29825
131,120.930032766759,22.787795779239,39.6270932721182,2046.13095238095,13.900826446281,38.6,52.7645337654047,0.059136,2070,34.7166666666667,18,6.19140477537193,0.486687056789605,0.476799968266115,158.8,7.75000000000006,5.04,3.30375
132,120.95951143579,22.7880936832191,68.6788034615824,963.879870129869,25.1157894736842,90,66.784339962809,0.059136,1932,61.1333333333333,9,2.24027007338631,0.997283708959601,0.00271629104039888,150.6,9.15000000000003,5.125,2.699
133,120.9888168603,22.7875402950266,37.7104049166694,1742.42424242425,13.7991304347826,45.6,67.162026735378,0.066,1088,40.3142857142857,26,4.96484041867785,0.314378773561021,0.681519227965332,149.4,13.45,5.1775,1.37775
134,120.781801436102,22.7585533942142,12.0539994764402,172.982754949968,27.3307692307692,44.5,45.1026225117522,0.075152,962,35.9875,5,3.33663180635977,0.819592512759029,0.180407487240971,134,13.2500000000001,5.1775,1.89625
135,120.815816955868,22.7585659190412,27.6316303852285,980.392156862744,15.0454545454545,63.1,77.3881057096152,0.04488,614,46.325,18,5.13876133902711,0.887741586674715,0.0655906550151491,115.6,14.65,5.285,1.7875
136,120.840225915062,22.7583796878317,50.7152210384537,484.704868591125,31.7055555555556,65,58.6847908474647,0.037136,1136,59.15,6,1.22046139543576,0.938932941049837,0.0300670948297513,109.9,12.7500000000001,5.2625,1.59825
137,120.903378857811,22.7629049746229,70.7284460390533,2667.68292682927,16.7233766233766,35.1,45.6502337276309,0.057728,1876,32.8833333333333,10,2.22718922964199,0.621490936216971,0.354499099662302,142.9,8.45000000000005,5.205,3.30825
138,120.930155664581,22.7609019553087,28.2995398752387,802.331674089598,17.2081632653061,57.2,72.618616413901,0.061072,1611,44.7,14,4.00839033208042,0.457117942167794,0.542882057832206,153,10.95,5.17,2.018
139,120.988636410418,22.7608099039537,57.072171881345,1308.53994490358,18.2223684210526,60.5,82.5443197327391,0.05808,815,54.8833333333333,19,6.72965824668052,0.514447535924695,0.479983231511265,135.4,14.85,5.1275,1.597
140,120.839897354171,22.7357290128902,49.073235855184,970.066518847006,20.8938775510204,69,69.665127352614,0.050512,1492,52.44,17,5.93119408746407,0.708069259176058,0.291930740823942,118.5,11.85,5.2325,2.23825
141,120.869190185506,22.7314658391655,106.545868480991,917.065390749601,26.4260869565217,169.9,106.91666945389,0.05016,1917,89.1,7,3.10357113782851,0.747059596415406,0.252940403584594,124.7,8.25000000000006,5.155,2.7605
142,120.898495111613,22.7360545721797,1.36957055562643,188.139674894642,9.42,11.4,23.5874319818507,0.026576,2080,10.8,3,2.31286227634087,1,0,140.6,7.25000000000006,5.435,3.43225
143,120.927712336629,22.7311666061708,9.29198269608124,184.365781710914,19.1818181818182,67,90.4684344615599,0.059664,882,27.5333333333333,4,1.31688033293359,1,0,147.9,14.85,5.3125,1.4795
144,120.95934109043,22.7336200843546,67.4236289329725,1033.05785123967,20.8586206896552,95,96.2254567195101,0.056144,1034,70.5666666666667,16,6.00841500580904,0.571720897214453,0.428279102785547,135.1,14.15,5.28,1.42
145,120.988536454159,22.7336429558642,29.0421898453476,1246.7939583927,14.0114285714286,73.2,71.9796874247353,0.056144,545,38.5833333333333,15,6.11314013857238,0.809537106336683,0.0173956099373404,121.1,17.15,5.185,1.50975
146,120.842658080157,22.7064156251968,49.8136590953916,1415.73542736333,16.5866666666667,57.3,79.8048247624418,0.052976,1704,52.62,19,5.02428907298105,0.41247556309443,0.562737847517159,124.9,10.05,5.115,2.4825
147,120.874081698797,22.7044088176273,110.926670162049,1311.18881118881,21.5434782608696,121,115.770716622671,0.052624,1715,92.76,13,3.22994420851872,0.480542162636148,0.519457837363852,121.2,10.2500000000001,5.15,2.56
148,120.898475167559,22.704258737797,70.79477362834,980.249782166716,22.4314814814815,79.2,91.8214906527436,0.055088,1640,69.3,15,4.33988186056664,0.378858142436264,0.618704199451137,132.6,9.85000000000002,5.255,2.1875
149,120.930357365008,22.7066675001306,81.603796674826,954.927425515661,26.0583333333333,95.4,78.2660401489175,0.062832,1197,71.1166666666667,17,5.48096564698806,0.827970212762601,0.172029787237399,150.3,12.65,5.235,2.0125
150,120.959502976578,22.7066368010567,32.7510097564852,736.531986531987,18.8809523809524,59.8,77.6214974219224,0.057024,1220,46.3166666666667,12,5.29577726402055,0.535950046186859,0.171479256847763,146,14.05,5.255,1.91525
151,120.988661794128,22.7065286634077,6.75194203930527,267.829813284359,16.8428571428571,36.7,37.62951461034,0.052272,736,21.96,8,5.09873504579629,0.740611528933795,0,125.2,16.65,5.32,1.5965
152,120.815930634064,22.6774069733528,54.917110550495,570.14784523435,24.8448275862069,104,101.097115853253,0.050864,1507,71.44,8,4.31715720303086,0.678296217069662,0.321703782930338,139.7,9.85000000000002,5.27,2.5605
153,120.842611812908,22.6794407279048,33.6249901201463,518.048128342246,21.4838709677419,80.8,90.3804093438835,0.05984,1337,54,9,1.38087250983338,0.957459801938289,0.0373955582235861,124.9,12.35,5.2325,2.00425
154,120.871955646228,22.679256246732,20.7033484615654,789.141414141414,14.14,57.7,82.7273953189968,0.06336,1424,42.1666666666667,16,6.44846720475588,0.528347641734543,0.457119147404512,124.7,11.7500000000001,5.1325,1.62875
155,120.898443105768,22.6821083845673,59.888241872715,1434.2453662842,19.2166666666667,60.8,66.7391005260577,0.054384,1523,53.88,19,2.21564561622601,0.356982824791407,0.623775920209978,128.8,11.85,5.24,2.12425
156,120.930170716292,22.6795880625407,52.7827296355339,1136.36363636364,18.8870967741935,81,81.7722027438894,0.05456,805,61.04,13,5.00721755622864,0.582809657616883,0,129.2,15.55,5.2275,1.34975
157,120.959415199319,22.6796236551463,38.5948756789914,985.804416403786,16.5890909090909,104.3,90.9055105314005,0.055792,501,47.1333333333333,12,3.00408903055419,0.892344053759397,0,128.1,17.35,5.4325,1.38425
158,120.786814595382,22.6501854695311,39.5630475705919,538.793103448275,23.7393939393939,73.2,82.435609793949,0.061248,1663,59.45,6,2.44284741590948,0.429111571158628,0.558622313371675,128.5,9.05000000000001,5.185,2.63425
159,120.816059630727,22.6545702376774,82.038006770565,1067.21981721982,22.4985915492958,93.3,97.3093118262595,0.066528,1586,75.9,18,3.54754220972454,0.441892562950411,0.556112581844368,131.8,10.7500000000001,5.335,1.90325
160,120.842672995492,22.6524759549561,79.2140363307481,1467.02682563338,20.8396825396825,65,76.9704044339905,0.042944,1165,60.5,18,4.88409299395764,0.411095786338203,0.560983888915927,114.8,13.65,5.2425,1.5285
161,120.871657782374,22.6524973063052,57.0247977682385,811.688311688311,19.7340425531915,106,115.115139133944,0.057904,928,69.5833333333333,14,4.07853718036965,0.337823413499443,0.584207723956366,118,14.85,5.25,1.54275
162,120.898490540374,22.6546796777477,32.6558132696092,1376.8228358672,14.6802816901408,49.1,63.7972446300135,0.051568,508,42.68,16,5.36466648366497,0.723894292045461,0.10700894297334,112.2,16.95,5.4775,1.46675
163,120.813475985633,22.6251002684628,50.8069599550389,360.999497739829,34.9695652173913,85,69.7509530483862,0.063712,942,69.5666666666667,7,4.30748891331133,0.624000420569661,0,120.5,14.35,5.485,1.83075
164,120.871985158381,22.6251734259864,50.8873788242733,660.272449263275,24.1657894736842,99,83.5894223862439,0.057552,1278,62.4666666666667,8,3.51116751517266,0.627309992320763,0.264494597817142,113.6,12.55,5.2075,1.7315
165,120.900854246533,22.6254497237781,41.7047184336737,846.228239845261,19.1571428571429,75.5,85.2711126907984,0.049632,933,56.44,9,4.12925525390851,0.648860775846694,0.216895109236908,126.8,14.7500000000001,5.3275,1.6915
166,120.786947955112,22.6229240356674,72.8689778469007,848.032564450476,25.342,118,84.7303138064015,0.05896,1543,72.1666666666667,13,4.44031584383267,0.454811807540445,0.545188192459555,139.5,10.7500000000001,5.4325,2.3775
167,120.78681334641,22.6002652440291,81.6260716227375,2084.92487904253,18.7580152671756,80,64.7993304306745,0.062832,1502,56.3,16,2.32094026904541,0.222182035348933,0.42040616842868,135,12.05,5.2625,2.1775
168,120.840379379315,22.622947283417,10.4325682090792,130.117973629424,28.2166666666667,47.3,58.191830942265,0.046112,649,32.56,3,2.11394385051353,1,0,94.4,15.55,5.4925,1.4965
169,120.930188079961,22.5980940004865,31.1598413638431,851.454021482839,16.475,80.3,85.4838297891931,0.061072,429,48.0333333333333,19,6.12996115482075,0.940685753162101,0,100.6,17.35,5.475,1.9065
170,120.813398260945,22.5981553959527,50.3750755344937,1082.25108225108,20.6366666666667,62.3,63.1071501478706,0.05544,842,48.6333333333333,16,7.27918972149488,0.798816825246784,0,108.7,16.15,5.485,1.50875
171,120.845030893644,22.5959535933961,32.1901684753835,1070.91861018563,15.4236111111111,74.3,78.5738401872903,0.067232,562,44.2285714285714,18,6.01311884455283,0.991898233765645,0.00810176623435476,84.9,17.15,5.5325,1.312
172,120.845323185407,22.5733646608372,30.5979087585138,988.871010994905,17.8305084745763,52,49.3259421432998,0.059664,519,36.3833333333333,10,4.26951886350098,0.811202766416074,0,103.7,17.55,5.5625,1.3625
173,120.87180144744,22.5982898749293,46.2537787135451,1073.23232323232,18.8147058823529,60,74.7223583704886,0.06336,840,53.8166666666667,9,2.42683582339698,0.914485248680606,0,88.4,15.2500000000001,5.1825,1.57025
174,120.784500789261,22.5709060431345,48.5631365596211,772.285966460724,23.2642857142857,69.5,70.0714432842244,0.054384,1457,56.74,13,6.40285585813567,0.659626804604803,0.311493767479157,145.5,12.45,5.35,1.8725
175,120.813758984535,22.5710475787009,49.6289867161109,967.444717444717,19.431746031746,84.7,86.1144738030502,0.06512,806,57.2,15,4.71807611051817,0.925117188749145,0.0649089487618774,138.1,15.15,5.415,1.574
176,120.784460717744,22.5439632064623,42.1848750072581,801.282051282051,19.9127272727273,88,83.8633462315644,0.06864,1035,56.3,10,4.07911081118393,0.865535788603808,0,136.7,12.95,5.2975,1.8055
177,120.816156041916,22.5463216164287,85.5483074720303,1139.57370313302,20.356338028169,130,115.121946489307,0.062304,1533,82.6166666666667,12,3.14954101291599,0.434511588197322,0.565488411802678,141.3,11.05,5.285,2.516
178,120.840486059134,22.5418016011037,37.518126997068,821.678321678321,19.8531914893617,62.5,69.6645410164344,0.0572,790,49.8666666666667,12,6.69395443536011,1,0,125.5,15.05,5.2925,1.45925
179,120.871866858558,22.5439964888423,17.7636181788019,783.699059561128,15.6227272727273,36.3,43.2066128406614,0.056144,796,26.8333333333333,14,4.72503180741784,0.882971403956261,0.104582267222141,116.7,14.95,5.2925,1.40625
180,120.784481978811,22.5170441200066,70.0145308682674,1851.37895812053,18.5758620689655,77,63.1552605456696,0.062656,1975,54.4333333333333,16,2.27593156452281,0.175268846648854,0.726492690578925,150.9,10.55,5.14,3.17225
181,120.816180957416,22.5145548677271,60.2615329647727,1373.41962673089,17.486301369863,82.7,91.5718169123542,0.053152,1257,63.76,24,4.61756154902107,0.510057880493036,0.483626358990565,149.6,13.05,5.1825,1.9245
182,120.842778364565,22.5169183536713,39.4361048381943,863.060989643269,20.7983333333333,62.3,59.2279355313728,0.06952,589,43.8428571428571,18,6.60995135094423,0.63461561204222,0.356621740264085,113.5,17.7500000000001,5.5325,1.319
183,120.874548863927,22.5146432139715,25.6165350178927,1525.85929971089,12.7828947368421,39.6,55.8801217830294,0.049808,198,33.18,22,10.695251143145,0.918941331051662,0,106.2,18.65,5.5625,1.40275
184,120.667592638126,22.7062189641778,17.4516104563661,949.367088607596,13.5787878787879,36.5,52.298926459934,0.06952,200,29.4285714285714,11,2.80430379550706,0.886602671841699,0.090473550153345,135.1,18.2500000000001,5.3,1.39075
185,120.696701982134,22.7062226408486,22.1091798189043,1308.0444735121,13.4015625,36.8,44.8778604879988,0.048928,749,26.02,3,1.04936803571608,0.538500589887347,0.461499410112653,130.2,16.35,5.15,1.75875
186,120.757194643389,22.7087589436948,40.5419622158046,836.706102117061,20.6697674418605,60,67.4228144795892,0.051392,1883,51.52,15,6.08086880269299,0.404336594345486,0.472233484372816,154.7,9.35000000000002,5.3425,3.2525
187,120.723431403665,22.6771668742297,25.9881485177876,836.706102117061,14.9697674418605,68.2,88.4847505378736,0.051392,505,48.64,13,1.80687932682478,0.52593291074894,0.437904949405021,134.2,17.65,5.27,1.61275
188,120.694101155203,22.6542812495748,14.4894273016266,861.947649873347,12.9163265306122,38.1,53.7422308038684,0.056848,1486,27.0333333333333,15,8.64430659143054,1,0,159.6,12.05,5.2475,2.7495
189,120.752662013991,22.654681589532,49.8959045595347,1048.10238305384,18.6614035087719,88,86.8192723404585,0.054384,1590,61.12,20,5.33265957401517,0.859468388646944,0.124169132530579,147.9,10.65,5.335,3.25075
190,120.696858045329,22.6251357452067,32.6915610529095,715.058750773036,18.4378378378378,87.5,85.5630284575955,0.051744,1095,49.72,9,2.46153295391942,0.267677228449763,0,153,12.2500000000001,5.2825,2.01725
191,120.726015160422,22.6251336214158,57.9859060000119,998.157248157247,22.1173076923077,89,72.2565286604782,0.052096,1596,57.6,25,7.90848663321035,0.819700679428142,0.180299320571858,152.9,12.15,5.45,3.128
192,120.723516737114,22.600102832734,17.4029039420143,840.505648197956,14.114,36.7,57.4455855782592,0.059488,841,32.2833333333333,13,10.0742324266249,1,0,133.3,14.35,5.25,1.97625
193,120.757662597162,22.6228113385067,33.2754043380537,312.981510015408,29.0846153846154,80.2,80.63944450878,0.041535999999999997,2972,57.5,2,1.0137598664205,0,0.991436301393764,149.7,3.75000000000006,4.9675,3.90475
194,120.757699091645,22.6002509724332,59.3704308517354,2721.82906913447,12.38,101,90.398608530923,0.058784,2441,58.2,16,4.2481791962404,0.275465296731468,0.63210665226099,134.4,4.75000000000006,5.15,4.03775
195,120.667602395037,22.5980232137953,17.393626760345,1516.57552973342,11.3281690140845,22.1,37.4037040310553,0.046816,971,20.36,16,4.28536745468878,0.925622630089189,0,131.7,15.2500000000001,5.165,1.689
196,120.696942680431,22.5709832813431,8.81183193720726,979.62382445141,9.97,27,39.4084849321263,0.05104,892,19.36,9,3.18630905014049,0.925292469617234,0.074707530382766,129.9,15.7500000000001,5.2775,2.03825
197,120.72854632446,22.5731131395741,24.9482218654835,1282.99120234604,13.3142857142857,49.5,63.3938404369285,0.060016,1770,37.1333333333333,20,7.92952690839754,0.740109610579548,0.232466179225354,139.2,10.45,5.3825,3.393
198,120.755256618245,22.5710382028039,51.9985894463453,1231.06060606061,16.3846153846154,79,100.814057132069,0.06336,2433,64,15,2.00594577601494,0.133051731647775,0.81866426432785,138.8,5.35000000000002,4.975,4.2165
199,120.723475115123,22.5459701060729,55.4120421102386,1613.13449956983,16.6333333333333,81,76.6391527449185,0.055792,1733,51,23,6.48058217739648,0.463698880979986,0.485086592170643,130,10.55,5.3425,2.977
200,120.75768666941,22.541683727332,93.6494303372518,1029.10482374768,24.9169014084507,99.3,93.7344771726395,0.068992,1618,82.2714285714286,17,2.59533590848208,0.812652786733882,0.104058170831698,124.8,11.05,5.2675,2.52575
201,120.723280777515,22.5187942083755,20.9201510795866,1198.50852272727,13.0925925925926,31.2,54.9658706592535,0.045056,782,29.08,16,4.43661232689261,0.609691153227299,0.356157079775528,115.6,16.55,5.285,1.92575
202,120.753024185305,22.519075236623,29.1585219160432,1382.06388206388,14.1788888888889,60.8,58.3053616213615,0.06512,1922,34.9285714285714,8,4.53174803113699,0.906958165818008,0,134.3,9.75000000000006,5.3925,3.3675
203,120.578983090877,22.9768073142137,6.6238325229657,622.389977513652,10.5322580645161,26.9,47.8479542311644,0.049808,318,19.46,6,3.01839743813228,1,0,125.2,17.65,5.1925,1.45325
204,120.608195545386,22.9769360563431,32.8666635544026,914.539227895392,16.468085106383,63,83.7962596328123,0.051392,531,49.88,12,2.55679181547823,0.605338823095106,0.383973408594276,133.4,16.85,5.2375,1.567
205,120.666593740272,22.9771846032948,31.8910339099896,1147.65201685731,13.9327868852459,77.1,91.4502521114948,0.053152,960,48.58,15,3.62231586387387,0.270419316251644,0.708576324212212,159.2,14.15,5.085,1.84325
206,120.752337244951,22.9799557014505,17.7002932243995,369.822485207101,19.1272727272727,77.3,83.5091264867764,0.059488,996,36.9833333333333,9,3.18148387281638,1,0,191.2,13.15,5.0925,2.02075
207,120.610753756914,22.9520200558352,10.9220622094675,1193.18181818182,9.79365079365079,25.6,46.7534957238824,0.0528,266,22.6,6,2.94891092606575,1,0,133,18.15,5.1925,1.18875
208,120.669124220107,22.9477719191903,16.4807366426868,1652.89256198347,10.4725,23.5,39.9435431666807,0.0484,1244,21.48,20,7.97037889147139,0.385086594304899,0.57893845079087,164.2,12.55,5.1325,2.19675
